id,journey_id,lat,lng,created_at,updated_at
9783,435,51.538639,0.041612,02/03/2020 16:49,02/03/2020 16:49
9784,435,51.538639,0.041612,02/03/2020 16:49,02/03/2020 16:49
9785,435,51.538639,0.041612,02/03/2020 16:50,02/03/2020 16:50
9786,435,51.538639,0.041612,02/03/2020 16:50,02/03/2020 16:50
9787,435,51.538639,0.041612,02/03/2020 16:51,02/03/2020 16:51
9788,436,51.446545,0.003108,02/03/2020 17:01,02/03/2020 17:01
9789,436,51.446545,0.003108,02/03/2020 17:02,02/03/2020 17:02
9790,436,51.446545,0.003108,02/03/2020 17:02,02/03/2020 17:02
9791,436,51.446545,0.003108,02/03/2020 17:03,02/03/2020 17:03
9792,436,51.446545,0.003108,02/03/2020 17:03,02/03/2020 17:03
9793,436,51.446545,0.003108,02/03/2020 17:04,02/03/2020 17:04
9794,436,51.446545,0.003108,02/03/2020 17:04,02/03/2020 17:04
9795,436,51.446545,0.003108,02/03/2020 17:05,02/03/2020 17:05
9796,436,51.446545,0.003108,02/03/2020 17:05,02/03/2020 17:05
9797,436,51.446545,0.003108,02/03/2020 17:06,02/03/2020 17:06
9798,436,51.446545,0.003108,02/03/2020 17:06,02/03/2020 17:06
9799,436,51.446545,0.003108,02/03/2020 17:07,02/03/2020 17:07
9800,436,51.446545,0.003108,02/03/2020 17:07,02/03/2020 17:07
9801,436,51.446545,0.003108,02/03/2020 17:08,02/03/2020 17:08
9802,436,51.446545,0.003108,02/03/2020 17:08,02/03/2020 17:08
9803,436,51.446545,0.003108,02/03/2020 17:09,02/03/2020 17:09
9804,436,51.446545,0.003108,02/03/2020 17:09,02/03/2020 17:09
9805,436,51.446545,0.003108,02/03/2020 17:10,02/03/2020 17:10
9806,436,51.457047,0.008963,02/03/2020 17:10,02/03/2020 17:10
9807,436,51.457047,0.008963,02/03/2020 17:11,02/03/2020 17:11
9808,436,51.457047,0.008963,02/03/2020 17:11,02/03/2020 17:11
9809,436,51.457047,0.008963,02/03/2020 17:12,02/03/2020 17:12
9810,436,51.457047,0.008963,02/03/2020 17:12,02/03/2020 17:12
9811,436,51.457047,0.008963,02/03/2020 17:13,02/03/2020 17:13
9812,436,51.457047,0.008963,02/03/2020 17:13,02/03/2020 17:13
9813,436,51.457047,0.008963,02/03/2020 17:14,02/03/2020 17:14
9814,436,51.457047,0.008963,02/03/2020 17:14,02/03/2020 17:14
9815,436,51.457047,0.008963,02/03/2020 17:15,02/03/2020 17:15
9816,436,51.457047,0.008963,02/03/2020 17:15,02/03/2020 17:15
9817,436,51.457047,0.008963,02/03/2020 17:16,02/03/2020 17:16
9818,436,51.457047,0.008963,02/03/2020 17:16,02/03/2020 17:16
9819,436,51.457047,0.008963,02/03/2020 17:17,02/03/2020 17:17
9820,436,51.457047,0.008963,02/03/2020 17:17,02/03/2020 17:17
9821,436,51.457047,0.008963,02/03/2020 17:18,02/03/2020 17:18
9822,436,51.457047,0.008963,02/03/2020 17:18,02/03/2020 17:18
9823,436,51.457047,0.008963,02/03/2020 17:19,02/03/2020 17:19
9824,436,51.457047,0.008963,02/03/2020 17:19,02/03/2020 17:19
9825,436,51.457047,0.008963,02/03/2020 17:20,02/03/2020 17:20
9826,436,51.457047,0.008963,02/03/2020 17:20,02/03/2020 17:20
9827,436,51.466568,0.008966,02/03/2020 17:21,02/03/2020 17:21
9828,436,51.466568,0.008966,02/03/2020 17:21,02/03/2020 17:21
9829,436,51.466568,0.008966,02/03/2020 17:22,02/03/2020 17:22
9830,436,51.466568,0.008966,02/03/2020 17:22,02/03/2020 17:22
