date/time,lat,lon,Base
02/03/2020 21:14,51.493481,-0.238095,B02512
02/03/2020 21:14,51.493481,-0.238095,B02512
02/03/2020 21:15,51.493481,-0.238095,B02512
02/03/2020 21:15,51.493481,-0.238095,B02512
02/03/2020 21:16,51.493481,-0.238095,B02512
02/03/2020 21:17,51.493481,-0.238095,B02512
02/03/2020 21:17,51.493481,-0.238095,B02512
02/03/2020 21:18,51.493481,-0.238095,B02512
02/03/2020 21:18,51.493481,-0.238095,B02512
02/03/2020 21:19,51.493481,-0.238095,B02512
02/03/2020 21:19,51.493481,-0.238095,B02512
02/03/2020 21:20,51.493481,-0.238095,B02512
02/03/2020 21:20,51.493481,-0.238095,B02512
02/03/2020 21:21,51.493481,-0.238095,B02512
02/03/2020 23:35,51.536314,-0.140012,B02512
02/03/2020 23:36,51.536312,-0.140012,B02512
02/03/2020 23:38,51.536312,-0.140012,B02512
02/03/2020 23:38,51.536312,-0.140012,B02512
02/03/2020 23:39,51.536312,-0.140012,B02512
02/03/2020 23:40,51.536312,-0.140012,B02512
02/03/2020 23:41,51.536312,-0.140012,B02512
02/03/2020 23:42,51.536312,-0.140012,B02512
02/03/2020 23:42,51.536312,-0.140012,B02512
02/03/2020 23:43,51.536312,-0.140012,B02512
02/03/2020 23:44,51.536312,-0.140012,B02512
02/03/2020 23:44,51.536312,-0.140012,B02512
02/03/2020 23:45,51.536312,-0.140012,B02512
02/03/2020 23:45,51.536312,-0.140012,B02512
02/03/2020 23:46,51.536312,-0.140012,B02512
02/03/2020 23:46,51.536312,-0.140012,B02512
02/03/2020 23:47,51.536312,-0.140012,B02512
02/03/2020 23:47,51.536312,-0.140012,B02512
02/03/2020 23:48,51.536312,-0.140012,B02512
02/03/2020 23:48,51.536312,-0.140012,B02512
02/03/2020 23:49,51.536312,-0.140012,B02512
02/03/2020 23:49,51.536312,-0.140012,B02512
02/03/2020 23:50,51.536312,-0.140012,B02512
02/03/2020 23:50,51.536312,-0.140012,B02512
