id,duration,journey_id,updated_at,,,created_at,,,,,,start_longitude,start_latitude,end_longitude,end_latitude,trip_dist,,,,,,,
22434,4550.714286,1012,19/03/2020 19:31,,,19/03/2020 19:31,,,,,,-1.151274,52.962762,-1.151274,52.962762,,,,,,,,
22435,4592.142857,1013,20/03/2020 04:26,,,20/03/2020 04:26,,,,,,-0.080735,51.376973,-0.080735,51.376973,,,,,,,,
22436,4633.571429,1014,20/03/2020 07:21,,,20/03/2020 07:21,,,,,,-0.144923,51.442039,-0.144923,51.442039,,,,,,,,
22437,4675,1015,20/03/2020 08:04,,,20/03/2020 08:04,,,,,,-0.015526,51.602387,-0.015526,51.602387,,,,,,,,
22438,4716.428571,1016,20/03/2020 08:54,,,20/03/2020 08:54,,,,,,-0.067866,51.403954,-0.067866,51.403954,,,,,,,,
22439,4757.857143,1017,20/03/2020 09:04,,,20/03/2020 09:04,,,,,,-1.15131,52.962803,-1.15131,52.962803,,,,,,,,
22440,4799.285714,1018,20/03/2020 09:19,,,20/03/2020 09:19,,,,,,-0.210271,51.571548,-0.210271,51.571548,,,,,,,,
22441,4840.714286,1019,20/03/2020 10:57,,,20/03/2020 10:57,,,,,,-0.165054,51.493405,-0.149313,51.48209,,,,,,,,
22499,4882.142857,1020,20/03/2020 12:39,,,20/03/2020 12:39,,,,,,-0.398908,51.473096,-0.398908,51.473096,,,,,,,,
22500,4923.571429,1021,20/03/2020 13:11,,,20/03/2020 13:11,,,,,,-0.064817,51.410823,-0.064817,51.410823,,,,,,,,
22501,4965,1022,20/03/2020 13:53,,,20/03/2020 13:53,,,,,,-0.155578,51.520257,-0.155578,51.520257,,,,,,,,
22502,5006.428571,1023,20/03/2020 14:11,,,20/03/2020 14:11,,,,,,-0.32675,51.474618,-0.32675,51.474618,,,,,,,,
22503,5047.857143,1024,20/03/2020 15:24,,,20/03/2020 15:24,,,,,,0.010401,51.626123,0.010401,51.626123,,,,,,,,
22504,5089.285714,1025,20/03/2020 17:07,,,20/03/2020 17:07,,,,,,-0.087893,51.385586,-0.087893,51.385586,,,,,,,,
22505,5130.714286,1026,20/03/2020 18:43,,,20/03/2020 18:43,,,,,,-0.142526,51.41877,-0.142526,51.41877,,,,,,,,
22506,5172.142857,1027,20/03/2020 21:11,,,20/03/2020 21:11,,,,,,-0.186957,51.462532,-0.186957,51.462532,,,,,,,,
22507,5213.571429,1028,21/03/2020 11:39,,,21/03/2020 11:39,,,,,,0.010646,51.625864,0.010646,51.625864,,,,,,,,
22508,5255,1029,21/03/2020 11:48,,,21/03/2020 11:48,,,,,,-1.19687,53.165612,-1.19687,53.165612,,,,,,,,
22509,5296.428571,1030,21/03/2020 12:30,,,21/03/2020 12:30,,,,,,-0.14038,51.459586,-0.14038,51.459586,,,,,,,,
22510,5337.857143,1031,21/03/2020 13:00,,,21/03/2020 13:00,,,,,,-0.140502,51.459601,-0.140928,51.459591,,,,,,,,
22567,5379.285714,1032,21/03/2020 17:47,,,21/03/2020 17:47,,,,,,-1.196896,53.165599,-1.196896,53.165599,,,,,,,,
22568,5420.714286,1033,21/03/2020 18:06,,,21/03/2020 18:06,,,,,,-0.067782,51.404014,-0.067782,51.404014,,,,,,,,
22569,5462.142857,1034,21/03/2020 19:19,,,21/03/2020 19:19,,,,,,0.010456,51.626041,0.010456,51.626041,,,,,,,,
22570,5503.571429,1035,22/03/2020 23:08,,,22/03/2020 23:08,,,,,,-0.015536,51.602399,-0.015536,51.602399,,,,,,,,
22571,5545,1036,23/03/2020 13:40,,,23/03/2020 13:40,,,,,,-0.165241,51.493451,-0.164968,51.493393,,,,,,,,
22610,5586.428571,1037,23/03/2020 14:01,,,23/03/2020 14:01,,,,,,-0.097372,51.515027,-0.097372,51.515027,,,,,,,,
22617,5627.857143,1038,23/03/2020 14:07,,,23/03/2020 14:07,,,,,,-0.063095,51.404638,-0.063095,51.404638,,,,,,,,
22641,5669.285714,1039,23/03/2020 17:48,,,23/03/2020 17:48,,,,,,-0.229611,51.583564,-0.229611,51.583564,,,,,,,,
22642,5710.714286,1040,23/03/2020 20:15,,,23/03/2020 20:15,,,,,,0.007314,51.626863,0.007314,51.626863,,,,,,,,
22643,5752.142857,1041,24/03/2020 11:35,,,24/03/2020 11:35,,,,,,-0.015611,51.602441,-0.015611,51.602441,,,,,,,,
22644,5793.571429,1042,24/03/2020 13:36,,,24/03/2020 13:36,,,,,,-0.047537,51.475192,-0.045329,51.473038,,,,,,,,
22716,5835,1043,24/03/2020 14:44,,,24/03/2020 14:44,,,,,,-0.164974,51.493395,-0.165023,51.493401,,,,,,,,
22804,5876.428571,1044,25/03/2020 09:08,,,25/03/2020 09:08,,,,,,-0.067743,51.403829,-0.067743,51.403829,,,,,,,,
22805,5917.857143,1045,25/03/2020 14:00,,,25/03/2020 14:00,,,,,,-0.164945,51.493396,-0.164971,51.493397,,,,,,,,
22820,5959.285714,1046,25/03/2020 14:26,,,25/03/2020 14:26,,,,,,-0.228161,51.582676,-0.228161,51.582676,,,,,,,,
22826,6000.714286,1047,25/03/2020 16:12,,,25/03/2020 16:12,,,,,,-0.032466,51.442629,-0.032466,51.442629,,,,,,,,
22827,6042.142857,1048,25/03/2020 17:06,,,25/03/2020 17:06,,,,,,-0.140929,51.459593,-0.139784,51.459568,,,,,,,,
22834,6083.571429,1049,25/03/2020 17:36,,,25/03/2020 17:36,,,,,,0.111138,51.407941,0.111138,51.407941,,,,,,,,
22835,6125,1050,25/03/2020 17:43,,,25/03/2020 17:43,,,,,,-0.047524,51.475188,-0.05868,51.479923,,,,,,,,
22904,6166.428571,1051,25/03/2020 18:37,,,25/03/2020 18:37,,,,,,-0.14219,51.419303,-0.14219,51.419303,,,,,,,,
22905,6207.857143,1052,25/03/2020 23:32,,,25/03/2020 23:32,,,,,,-0.032716,51.442676,-0.032716,51.442676,,,,,,,,
22906,6249.285714,1053,26/03/2020 13:06,,,26/03/2020 13:06,,,,,,-0.164973,51.493393,-0.164964,51.493397,,,,,,,,
22976,6290.714286,1054,26/03/2020 14:30,,,26/03/2020 14:30,,,,,,-1.196866,53.165607,-1.196866,53.165607,,,,,,,,
22997,6332.142857,1055,26/03/2020 14:59,,,26/03/2020 14:59,,,,,,-0.241206,51.573196,-0.241206,51.573196,,,,,,,,
22998,6373.571429,1056,26/03/2020 15:33,,,26/03/2020 15:33,,,,,,0.01048,51.626051,0.01048,51.626051,,,,,,,,
22999,6415,1057,26/03/2020 15:33,,,26/03/2020 15:33,,,,,,-1.195295,53.145408,-1.195295,53.145408,,,,,,,,
23000,6456.428571,1058,26/03/2020 17:52,,,26/03/2020 17:52,,,,,,-0.080874,51.376893,-0.080874,51.376893,,,,,,,,
23001,6497.857143,1059,27/03/2020 14:39,,,27/03/2020 14:39,,,,,,-0.164988,51.493405,-0.164988,51.493404,,,,,,,,
23008,6539.285714,1060,27/03/2020 16:46,,,27/03/2020 16:46,,,,,,-0.219645,51.582053,-0.219645,51.582053,,,,,,,,
23009,6580.714286,1061,27/03/2020 17:19,,,27/03/2020 17:19,,,,,,-0.047641,51.475193,-0.055947,51.479424,,,,,,,,
23051,6622.142857,1062,28/03/2020 11:19,,,28/03/2020 11:19,,,,,,-0.165068,51.493417,-0.165042,51.493404,,,,,,,,
23091,6663.571429,1063,28/03/2020 11:53,,,28/03/2020 11:53,,,,,,-0.059808,51.436973,-0.059808,51.436973,,,,,,,,
23113,6705,1064,29/03/2020 10:47,,,29/03/2020 10:47,,,,,,-0.164981,51.493394,-0.165033,51.493412,,,,,,,,
23184,6746.428571,1065,29/03/2020 12:30,,,29/03/2020 12:30,,,,,,-0.229903,51.584233,-0.229903,51.584233,,,,,,,,
23185,6787.857143,1066,30/03/2020 06:24,,,30/03/2020 06:24,,,,,,-0.14498,51.442022,-0.14498,51.442022,,,,,,,,
23186,6829.285714,1067,30/03/2020 13:02,,,30/03/2020 13:02,,,,,,-1.196861,53.165618,-1.196861,53.165618,,,,,,,,
23187,6870.714286,1068,30/03/2020 15:04,,,30/03/2020 15:04,,,,,,0.111059,51.407907,0.111059,51.407907,,,,,,,,
